nif,modelo,ejercicio,casilla,valor
D56619939,200,2024,C00033,158598.0
D56619939,200,2024,C00195,42292.799999999996
D56619939,200,2024,C00296,2114.64
D56619939,200,2024,C00279,5286.6
F25911656,200,2024,C00255,33210325.0
F25911656,200,2024,C00500,4981548.75
F25911656,200,2024,C00032,3321032.5
F25911656,200,2024,C00033,49815487.5
F25911656,200,2024,C00195,13284130.0
F25911656,200,2024,C00296,664206.5
F25911656,200,2024,C00279,1660516.25
J75315141,200,2024,C00255,29891735.0
J75315141,200,2024,C00500,4483760.25
J75315141,200,2024,C00032,2989173.5
J75315141,200,2024,C00033,44837602.5
J75315141,200,2024,C00195,11956694.0
J75315141,200,2024,C00296,597834.7000000001
J75315141,200,2024,C00279,1494586.75
H32725849,200,2024,C00255,35972714.0
H32725849,200,2024,C00500,5395907.1
H32725849,200,2024,C00032,3597271.4000000004
H32725849,200,2024,C00033,53959071.0
H32725849,200,2024,C00195,14389085.6
H32725849,200,2024,C00296,719454.28
H32725849,200,2024,C00279,1798635.7000000002
J91358784,200,2024,C00255,8734950.0
J91358784,200,2024,C00500,1310242.5
J91358784,200,2024,C00032,873495.0
J91358784,200,2024,C00033,13102425.0
J91358784,200,2024,C00195,3493980.0
J91358784,200,2024,C00296,174699.0
J91358784,200,2024,C00279,0.0
H99447205,200,2024,C00255,21253602.0
H99447205,200,2024,C00500,3188040.3
H99447205,200,2024,C00032,2125360.2
H99447205,200,2024,C00033,31880403.0
H99447205,200,2024,C00195,8501440.8
H99447205,200,2024,C00296,425072.04000000004
H99447205,200,2024,C00279,1062680.1
E22881682,200,2024,C00255,444823.0
E22881682,200,2024,C00500,66723.45
E22881682,200,2024,C00032,44482.3
E22881682,200,2024,C00033,667234.5
E22881682,200,2024,C00195,177929.2
E22881682,200,2024,C00296,8896.460000000001
E22881682,200,2024,C00279,0.0
W32662988,200,2024,C00255,31670427.0
W32662988,200,2024,C00500,4750564.05
W32662988,200,2024,C00032,3167042.7
W32662988,200,2024,C00033,47505640.5
W32662988,200,2024,C00195,12668170.8
W32662988,200,2024,C00296,633408.54
W32662988,200,2024,C00279,0.0
B82454722,200,2024,C00255,5214791.0
B82454722,200,2024,C00500,782218.65
B82454722,200,2024,C00032,521479.10000000003
B82454722,200,2024,C00033,7822186.5
B82454722,200,2024,C00195,2085916.4000000001
B82454722,200,2024,C00296,104295.82
B82454722,200,2024,C00279,0.0
A75547360,200,2024,C00255,40922376.0
A75547360,200,2024,C00500,6138356.399999999
A75547360,200,2024,C00032,4092237.6
A75547360,200,2024,C00033,61383564.0
A75547360,200,2024,C00195,16368950.4
A75547360,200,2024,C00296,818447.52
A75547360,200,2024,C00279,0.0
Q37265115,200,2024,C00255,31722837.0
Q37265115,200,2024,C00500,4758425.55
Q37265115,200,2024,C00032,3172283.7
Q37265115,200,2024,C00033,47584255.5
Q37265115,200,2024,C00195,12689134.799999999
Q37265115,200,2024,C00296,634456.74
Q37265115,200,2024,C00279,1586141.85
S69703357,200,2024,C00255,46275002.0
S69703357,200,2024,C00500,6941250.3
S69703357,200,2024,C00032,4627500.2
S69703357,200,2024,C00033,69412503.0
S69703357,200,2024,C00195,18510000.8
S69703357,200,2024,C00296,925500.04
S69703357,200,2024,C00279,0.0
U49586388,200,2024,C00255,24076650.0
U49586388,200,2024,C00500,3611497.5
U49586388,200,2024,C00032,2407665.0
U49586388,200,2024,C00033,36114975.0
U49586388,200,2024,C00195,9630660.0
U49586388,200,2024,C00296,481533.0
U49586388,200,2024,C00279,0.0
D69647037,200,2024,C00255,46745795.0
D69647037,200,2024,C00500,7011869.25
D69647037,200,2024,C00032,4674579.5
D69647037,200,2024,C00033,70118692.5
D69647037,200,2024,C00195,18698318.0
D69647037,200,2024,C00296,934915.9
D69647037,200,2024,C00279,2337289.75
V45306850,200,2024,C00255,44218034.0
V45306850,200,2024,C00500,1000.0
V45306850,200,2024,C00032,5000.0
V45306850,200,2024,C00033,66327051.0
V45306850,200,2024,C00195,0.0
V45306850,200,2024,C00296,0.0
V45306850,200,2024,C00279,0.0
E47373355,200,2024,C00255,22541708.0
E47373355,200,2024,C00500,9016683.200000001
E47373355,200,2024,C00032,1000.0
E47373355,200,2024,C00033,33812562.0
E47373355,200,2024,C00195,2254170.8000000003
E47373355,200,2024,C00296,901668.3200000002
E47373355,200,2024,C00279,450834.16000000003
Q20612203,200,2024,C00255,36218856.0
Q20612203,200,2024,C00500,5432828.399999999
Q20612203,200,2024,C00032,3621885.6
Q20612203,200,2024,C00033,54328284.0
Q20612203,200,2024,C00195,14487542.399999999
Q20612203,200,2024,C00296,724377.12
Q20612203,200,2024,C00279,0.0
C53904728,200,2024,C00255,5365160.0
C53904728,200,2024,C00500,804774.0
C53904728,200,2024,C00032,536516.0
C53904728,200,2024,C00033,8047740.0
C53904728,200,2024,C00195,2146064.0
C53904728,200,2024,C00296,107303.2
C53904728,200,2024,C00279,0.0
W55008192,200,2024,C00255,25838038.0
W55008192,200,2024,C00500,3875705.6999999997
W55008192,200,2024,C00032,2583803.8000000003
W55008192,200,2024,C00033,38757057.0
W55008192,200,2024,C00195,10335215.2
W55008192,200,2024,C00296,516760.76
W55008192,200,2024,C00279,1291901.9000000001
U94640912,200,2024,C00255,17265992.0
U94640912,200,2024,C00500,2589898.8
U94640912,200,2024,C00032,1726599.2000000002
U94640912,200,2024,C00033,25898988.0
U94640912,200,2024,C00195,6906396.8
U94640912,200,2024,C00296,345319.84
U94640912,200,2024,C00279,0.0
P15148168,200,2024,C00255,5024083.0
P15148168,200,2024,C00500,753612.45
P15148168,200,2024,C00032,502408.30000000005
P15148168,200,2024,C00033,7536124.5
P15148168,200,2024,C00195,2009633.2
P15148168,200,2024,C00296,100481.66
P15148168,200,2024,C00279,251204.15000000002
D79967272,200,2024,C00255,23857728.0
D79967272,200,2024,C00500,1000.0
D79967272,200,2024,C00032,5000.0
D79967272,200,2024,C00033,35786592.0
D79967272,200,2024,C00195,0.0
D79967272,200,2024,C00296,0.0
D79967272,200,2024,C00279,0.0
G84916347,200,2024,C00255,34250592.0
G84916347,200,2024,C00500,1000.0
G84916347,200,2024,C00032,5000.0
G84916347,200,2024,C00033,51375888.0
G84916347,200,2024,C00195,0.0
G84916347,200,2024,C00296,0.0
G84916347,200,2024,C00279,0.0
A43005982,200,2024,C00255,197685.0
A43005982,200,2024,C00500,29652.75
A43005982,200,2024,C00032,19768.5
A43005982,200,2024,C00033,296527.5
A43005982,200,2024,C00195,79074.0
A43005982,200,2024,C00296,3953.7000000000003
A43005982,200,2024,C00279,0.0
R39556025,200,2024,C00255,36648093.0
R39556025,200,2024,C00500,5497213.95
R39556025,200,2024,C00032,3664809.3000000003
R39556025,200,2024,C00033,54972139.5
R39556025,200,2024,C00195,14659237.2
R39556025,200,2024,C00296,732961.86
R39556025,200,2024,C00279,0.0
J73097822,200,2024,C00255,49016976.0
J73097822,200,2024,C00500,7352546.399999999
J73097822,200,2024,C00032,4901697.600000001
J73097822,200,2024,C00033,73525464.0
J73097822,200,2024,C00195,19606790.4
J73097822,200,2024,C00296,980339.52
J73097822,200,2024,C00279,0.0
V35112788,200,2024,C00255,6504614.0
V35112788,200,2024,C00500,975692.1
V35112788,200,2024,C00032,650461.4
V35112788,200,2024,C00033,9756921.0
V35112788,200,2024,C00195,2601845.5999999996
V35112788,200,2024,C00296,130092.28
V35112788,200,2024,C00279,325230.7
N27688813,200,2024,C00255,60851880.0
N27688813,200,2024,C00500,24340752.0
N27688813,200,2024,C00032,1000.0
N27688813,200,2024,C00033,91277820.0
N27688813,200,2024,C00195,6085188.0
N27688813,200,2024,C00296,2434075.2
N27688813,200,2024,C00279,1217037.6
C79297448,200,2024,C00255,17586693.0
C79297448,200,2024,C00500,2638003.9499999997
C79297448,200,2024,C00032,1758669.3
C79297448,200,2024,C00033,26380039.5
C79297448,200,2024,C00195,7034677.199999999
C79297448,200,2024,C00296,351733.86
C79297448,200,2024,C00279,0.0
A68293280,200,2024,C00255,41650758.0
A68293280,200,2024,C00500,6247613.7
A68293280,200,2024,C00032,4165075.8000000003
A68293280,200,2024,C00033,62476137.0
A68293280,200,2024,C00195,16660303.2
A68293280,200,2024,C00296,833015.16
A68293280,200,2024,C00279,0.0
V84858214,200,2024,C00255,24644759.0
V84858214,200,2024,C00500,3696713.85
V84858214,200,2024,C00032,2464475.9
V84858214,200,2024,C00033,36967138.5
V84858214,200,2024,C00195,9857903.6
V84858214,200,2024,C00296,492895.18
V84858214,200,2024,C00279,0.0
F15209356,200,2024,C00255,44821713.0
F15209356,200,2024,C00500,6723256.95
F15209356,200,2024,C00032,4482171.3
F15209356,200,2024,C00033,67232569.5
F15209356,200,2024,C00195,17928685.2
F15209356,200,2024,C00296,896434.26
F15209356,200,2024,C00279,2241085.65
J92326231,200,2024,C00255,26834270.0
J92326231,200,2024,C00500,4025140.5
J92326231,200,2024,C00032,2683427.0
J92326231,200,2024,C00033,40251405.0
J92326231,200,2024,C00195,10733708.0
J92326231,200,2024,C00296,536685.4
J92326231,200,2024,C00279,1341713.5
H95592608,200,2024,C00255,33110644.0
H95592608,200,2024,C00500,4966596.6
H95592608,200,2024,C00032,3311064.4000000004
H95592608,200,2024,C00033,49665966.0
H95592608,200,2024,C00195,13244257.6
H95592608,200,2024,C00296,662212.88
H95592608,200,2024,C00279,1655532.2000000002
V81197288,200,2024,C00255,280713.0
V81197288,200,2024,C00500,42106.95
V81197288,200,2024,C00032,28071.300000000003
V81197288,200,2024,C00033,421069.5
V81197288,200,2024,C00195,112285.2
V81197288,200,2024,C00296,5614.26
V81197288,200,2024,C00279,0.0
N41124196,200,2024,C00255,858861.0
N41124196,200,2024,C00500,128829.15
N41124196,200,2024,C00032,85886.1
N41124196,200,2024,C00033,1288291.5
N41124196,200,2024,C00195,343544.4
N41124196,200,2024,C00296,17177.22
N41124196,200,2024,C00279,42943.05
V75796479,200,2024,C00255,945669.0
V75796479,200,2024,C00500,141850.35
V75796479,200,2024,C00032,94566.90000000001
V75796479,200,2024,C00033,1418503.5
V75796479,200,2024,C00195,378267.6
V75796479,200,2024,C00296,18913.38
V75796479,200,2024,C00279,47283.450000000004
Q82935700,200,2024,C00255,21503245.0
Q82935700,200,2024,C00500,3225486.75
Q82935700,200,2024,C00032,2150324.5
Q82935700,200,2024,C00033,32254867.5
Q82935700,200,2024,C00195,8601298.0
Q82935700,200,2024,C00296,430064.9
Q82935700,200,2024,C00279,1075162.25
N22956471,200,2024,C00255,7967149.0
N22956471,200,2024,C00500,1195072.3499999999
N22956471,200,2024,C00032,796714.9
N22956471,200,2024,C00033,11950723.5
N22956471,200,2024,C00195,3186859.6
N22956471,200,2024,C00296,159342.98
N22956471,200,2024,C00279,0.0
D48556908,200,2024,C00255,1333124.0
D48556908,200,2024,C00500,199968.6
D48556908,200,2024,C00032,133312.4
D48556908,200,2024,C00033,1999686.0
D48556908,200,2024,C00195,533249.6
D48556908,200,2024,C00296,26662.48
D48556908,200,2024,C00279,66656.2
U53674052,200,2024,C00255,16786254.0
U53674052,200,2024,C00500,2517938.1
U53674052,200,2024,C00032,1678625.4000000001
U53674052,200,2024,C00033,25179381.0
U53674052,200,2024,C00195,6714501.6
U53674052,200,2024,C00296,335725.08
U53674052,200,2024,C00279,0.0
S25544987,200,2024,C00255,47870993.0
S25544987,200,2024,C00500,7180648.95
S25544987,200,2024,C00032,4787099.3
S25544987,200,2024,C00033,71806489.5
S25544987,200,2024,C00195,19148397.2
S25544987,200,2024,C00296,957419.86
S25544987,200,2024,C00279,0.0
U52802832,200,2024,C00255,12059542.0
U52802832,200,2024,C00500,1808931.3
U52802832,200,2024,C00032,1205954.2
U52802832,200,2024,C00033,18089313.0
U52802832,200,2024,C00195,4823816.8
U52802832,200,2024,C00296,241190.84
U52802832,200,2024,C00279,0.0
Q63430642,200,2024,C00255,36313798.0
Q63430642,200,2024,C00500,5447069.7
Q63430642,200,2024,C00032,3631379.8000000003
Q63430642,200,2024,C00033,54470697.0
Q63430642,200,2024,C00195,14525519.2
Q63430642,200,2024,C00296,726275.96
Q63430642,200,2024,C00279,0.0
V75655873,200,2024,C00255,14126162.0
V75655873,200,2024,C00500,2118924.3
V75655873,200,2024,C00032,1412616.2000000002
V75655873,200,2024,C00033,21189243.0
V75655873,200,2024,C00195,5650464.8
V75655873,200,2024,C00296,282523.24
V75655873,200,2024,C00279,706308.1000000001
H13887287,200,2024,C00255,26517823.0
H13887287,200,2024,C00500,3977673.4499999997
H13887287,200,2024,C00032,2651782.3000000003
H13887287,200,2024,C00033,39776734.5
H13887287,200,2024,C00195,10607129.2
H13887287,200,2024,C00296,530356.46
H13887287,200,2024,C00279,1325891.1500000001
J78113806,200,2024,C00255,49654233.0
J78113806,200,2024,C00500,7448134.95
J78113806,200,2024,C00032,4965423.3
J78113806,200,2024,C00033,74481349.5
J78113806,200,2024,C00195,19861693.2
J78113806,200,2024,C00296,993084.66
J78113806,200,2024,C00279,0.0
S18160875,200,2024,C00255,16108645.0
S18160875,200,2024,C00500,2416296.75
S18160875,200,2024,C00032,1610864.5
S18160875,200,2024,C00033,24162967.5
S18160875,200,2024,C00195,6443458.0
S18160875,200,2024,C00296,322172.9
S18160875,200,2024,C00279,805432.25
J52630014,200,2024,C00255,36606427.0
J52630014,200,2024,C00500,5490964.05
J52630014,200,2024,C00032,3660642.7
J52630014,200,2024,C00033,54909640.5
J52630014,200,2024,C00195,14642570.8
J52630014,200,2024,C00296,732128.54
J52630014,200,2024,C00279,1830321.35
R69317732,200,2024,C00255,46035527.0
R69317732,200,2024,C00500,6905329.05
R69317732,200,2024,C00032,4603552.7
R69317732,200,2024,C00033,69053290.5
R69317732,200,2024,C00195,18414210.8
R69317732,200,2024,C00296,920710.54
R69317732,200,2024,C00279,2301776.35
R44990478,200,2024,C00255,42267319.0
R44990478,200,2024,C00500,6340097.85
R44990478,200,2024,C00032,4226731.9
R44990478,200,2024,C00033,63400978.5
R44990478,200,2024,C00195,16906927.599999998
R44990478,200,2024,C00296,845346.38
R44990478,200,2024,C00279,0.0
J75163430,200,2024,C00255,1512088.0
J75163430,200,2024,C00500,226813.19999999998
J75163430,200,2024,C00032,151208.80000000002
J75163430,200,2024,C00033,2268132.0
J75163430,200,2024,C00195,604835.2
J75163430,200,2024,C00296,30241.760000000002
J75163430,200,2024,C00279,0.0
P95398202,200,2024,C00255,35948092.0
P95398202,200,2024,C00500,5392213.8
P95398202,200,2024,C00032,3594809.2
P95398202,200,2024,C00033,53922138.0
P95398202,200,2024,C00195,14379236.799999999
P95398202,200,2024,C00296,718961.84
P95398202,200,2024,C00279,0.0
N70080733,200,2024,C00255,10270466.0
N70080733,200,2024,C00500,1540569.9
N70080733,200,2024,C00032,1027046.6000000001
N70080733,200,2024,C00033,15405699.0
N70080733,200,2024,C00195,4108186.4
N70080733,200,2024,C00296,205409.32
N70080733,200,2024,C00279,513523.30000000005
H86840413,200,2024,C00255,10666145.0
H86840413,200,2024,C00500,1599921.75
H86840413,200,2024,C00032,1066614.5
H86840413,200,2024,C00033,15999217.5
H86840413,200,2024,C00195,4266458.0
H86840413,200,2024,C00296,213322.9
H86840413,200,2024,C00279,0.0
G93924534,200,2024,C00255,22779181.0
G93924534,200,2024,C00500,3416877.15
G93924534,200,2024,C00032,2277918.1
G93924534,200,2024,C00033,34168771.5
G93924534,200,2024,C00195,9111672.399999999
G93924534,200,2024,C00296,455583.62
G93924534,200,2024,C00279,0.0
P27342988,200,2024,C00255,25744748.0
P27342988,200,2024,C00500,3861712.1999999997
P27342988,200,2024,C00032,2574474.8000000003
P27342988,200,2024,C00033,38617122.0
P27342988,200,2024,C00195,10297899.2
P27342988,200,2024,C00296,514894.96
P27342988,200,2024,C00279,0.0
A60893769,200,2024,C00255,29448676.0
A60893769,200,2024,C00500,4417301.399999999
A60893769,200,2024,C00032,2944867.6
A60893769,200,2024,C00033,44173014.0
A60893769,200,2024,C00195,11779470.4
A60893769,200,2024,C00296,588973.52
A60893769,200,2024,C00279,0.0
P57338677,200,2024,C00255,13967818.0
P57338677,200,2024,C00500,1000.0
P57338677,200,2024,C00032,5000.0
P57338677,200,2024,C00033,20951727.0
P57338677,200,2024,C00195,0.0
P57338677,200,2024,C00296,0.0
P57338677,200,2024,C00279,0.0
B79611890,200,2024,C00255,13771664.0
B79611890,200,2024,C00500,2065749.5999999999
B79611890,200,2024,C00032,1377166.4000000001
B79611890,200,2024,C00033,20657496.0
B79611890,200,2024,C00195,5508665.600000001
B79611890,200,2024,C00296,275433.28
B79611890,200,2024,C00279,0.0
Q81869924,200,2024,C00255,23087859.0
Q81869924,200,2024,C00500,1000.0
Q81869924,200,2024,C00032,5000.0
Q81869924,200,2024,C00033,34631788.5
Q81869924,200,2024,C00195,0.0
Q81869924,200,2024,C00296,0.0
Q81869924,200,2024,C00279,0.0
F81900277,200,2024,C00255,48474281.0
F81900277,200,2024,C00500,7271142.149999999
F81900277,200,2024,C00032,4847428.100000001
F81900277,200,2024,C00033,72711421.5
F81900277,200,2024,C00195,19389712.4
F81900277,200,2024,C00296,969485.62
F81900277,200,2024,C00279,2423714.0500000003
H48948304,200,2024,C00255,13527647.0
H48948304,200,2024,C00500,2029147.0499999998
H48948304,200,2024,C00032,1352764.7000000002
H48948304,200,2024,C00033,20291470.5
H48948304,200,2024,C00195,5411058.8
H48948304,200,2024,C00296,270552.94
H48948304,200,2024,C00279,0.0
Q54493460,200,2024,C00255,12842192.0
Q54493460,200,2024,C00500,1926328.7999999998
Q54493460,200,2024,C00032,1284219.2000000002
Q54493460,200,2024,C00033,19263288.0
Q54493460,200,2024,C00195,5136876.8
Q54493460,200,2024,C00296,256843.84
Q54493460,200,2024,C00279,642109.6000000001
G84215849,200,2024,C00255,31535318.0
G84215849,200,2024,C00500,4730297.7
G84215849,200,2024,C00032,3153531.8000000003
G84215849,200,2024,C00033,47302977.0
G84215849,200,2024,C00195,12614127.2
G84215849,200,2024,C00296,630706.36
G84215849,200,2024,C00279,0.0
A14841900,200,2024,C00255,1486806.0
A14841900,200,2024,C00500,223020.9
A14841900,200,2024,C00032,148680.6
A14841900,200,2024,C00033,2230209.0
A14841900,200,2024,C00195,594722.3999999999
A14841900,200,2024,C00296,29736.12
A14841900,200,2024,C00279,0.0
W23760099,200,2024,C00255,34139546.0
W23760099,200,2024,C00500,5120931.899999999
W23760099,200,2024,C00032,3413954.6
W23760099,200,2024,C00033,51209319.0
W23760099,200,2024,C00195,13655818.4
W23760099,200,2024,C00296,682790.92
W23760099,200,2024,C00279,1706977.3
V15675419,200,2024,C00255,29091200.0
V15675419,200,2024,C00500,4363680.0
V15675419,200,2024,C00032,2909120.0
V15675419,200,2024,C00033,43636800.0
V15675419,200,2024,C00195,11636480.0
V15675419,200,2024,C00296,581824.0
V15675419,200,2024,C00279,0.0
N50462140,200,2024,C00255,34029511.0
N50462140,200,2024,C00500,5104426.649999999
N50462140,200,2024,C00032,3402951.1
N50462140,200,2024,C00033,51044266.5
N50462140,200,2024,C00195,13611804.399999999
N50462140,200,2024,C00296,680590.22
N50462140,200,2024,C00279,0.0
H94765944,200,2024,C00255,40708856.0
H94765944,200,2024,C00500,6106328.399999999
H94765944,200,2024,C00032,4070885.6
H94765944,200,2024,C00033,61063284.0
H94765944,200,2024,C00195,16283542.399999999
H94765944,200,2024,C00296,814177.12
H94765944,200,2024,C00279,0.0
B46568726,200,2024,C00255,2956161.0
B46568726,200,2024,C00500,443424.14999999997
B46568726,200,2024,C00032,295616.10000000003
B46568726,200,2024,C00033,4434241.5
B46568726,200,2024,C00195,1182464.4
B46568726,200,2024,C00296,59123.22
B46568726,200,2024,C00279,0.0
R97949650,200,2024,C00255,2853226.0
R97949650,200,2024,C00500,427983.89999999997
R97949650,200,2024,C00032,285322.60000000003
R97949650,200,2024,C00033,4279839.0
R97949650,200,2024,C00195,1141290.4
R97949650,200,2024,C00296,57064.520000000004
R97949650,200,2024,C00279,142661.30000000002
E46238606,200,2024,C00255,48125701.0
E46238606,200,2024,C00500,7218855.149999999
E46238606,200,2024,C00032,4812570.100000001
E46238606,200,2024,C00033,72188551.5
E46238606,200,2024,C00195,19250280.4
E46238606,200,2024,C00296,962514.02
E46238606,200,2024,C00279,0.0
C19917380,200,2024,C00255,47028659.0
C19917380,200,2024,C00500,7054298.85
C19917380,200,2024,C00032,4702865.9
C19917380,200,2024,C00033,70542988.5
C19917380,200,2024,C00195,18811463.6
C19917380,200,2024,C00296,940573.18
C19917380,200,2024,C00279,2351432.95
A11978608,200,2024,C00255,36395922.0
A11978608,200,2024,C00500,5459388.3
A11978608,200,2024,C00032,3639592.2
A11978608,200,2024,C00033,54593883.0
A11978608,200,2024,C00195,14558368.8
A11978608,200,2024,C00296,727918.4400000001
A11978608,200,2024,C00279,0.0
D88946302,200,2024,C00255,93180088.0
D88946302,200,2024,C00500,37272035.2
D88946302,200,2024,C00032,1000.0
D88946302,200,2024,C00033,139770132.0
D88946302,200,2024,C00195,9318008.8
D88946302,200,2024,C00296,3727203.5200000005
D88946302,200,2024,C00279,1863601.76
G91294547,200,2024,C00255,42324996.0
G91294547,200,2024,C00500,6348749.399999999
G91294547,200,2024,C00032,4232499.600000001
G91294547,200,2024,C00033,63487494.0
G91294547,200,2024,C00195,16929998.4
G91294547,200,2024,C00296,846499.92
G91294547,200,2024,C00279,2116249.8000000003
P67063030,200,2024,C00255,19034598.0
P67063030,200,2024,C00500,2855189.6999999997
P67063030,200,2024,C00032,1903459.8
P67063030,200,2024,C00033,28551897.0
P67063030,200,2024,C00195,7613839.2
P67063030,200,2024,C00296,380691.96
P67063030,200,2024,C00279,0.0
N46782333,200,2024,C00255,5392256.0
N46782333,200,2024,C00500,808838.4
N46782333,200,2024,C00032,539225.6
N46782333,200,2024,C00033,8088384.0
N46782333,200,2024,C00195,2156902.4
N46782333,200,2024,C00296,107845.12
N46782333,200,2024,C00279,269612.8
G23378718,200,2024,C00255,45784322.0
G23378718,200,2024,C00500,6867648.3
G23378718,200,2024,C00032,4578432.2
G23378718,200,2024,C00033,68676483.0
G23378718,200,2024,C00195,18313728.8
G23378718,200,2024,C00296,915686.4400000001
G23378718,200,2024,C00279,2289216.1
V60543809,200,2024,C00255,9848195.0
V60543809,200,2024,C00500,1477229.25
V60543809,200,2024,C00032,984819.5
V60543809,200,2024,C00033,14772292.5
V60543809,200,2024,C00195,3939277.9999999995
V60543809,200,2024,C00296,196963.9
V60543809,200,2024,C00279,492409.75
S22490623,200,2024,C00255,25505558.0
S22490623,200,2024,C00500,3825833.6999999997
S22490623,200,2024,C00032,2550555.8000000003
S22490623,200,2024,C00033,38258337.0
S22490623,200,2024,C00195,10202223.2
S22490623,200,2024,C00296,510111.16000000003
S22490623,200,2024,C00279,0.0
S85295643,200,2024,C00255,22600646.0
S85295643,200,2024,C00500,3390096.9
S85295643,200,2024,C00032,2260064.6
S85295643,200,2024,C00033,33900969.0
S85295643,200,2024,C00195,9040258.399999999
S85295643,200,2024,C00296,452012.92
S85295643,200,2024,C00279,1130032.3
V48174606,200,2024,C00255,37247764.0
V48174606,200,2024,C00500,5587164.6
V48174606,200,2024,C00032,3724776.4000000004
V48174606,200,2024,C00033,55871646.0
V48174606,200,2024,C00195,14899105.6
V48174606,200,2024,C00296,744955.28
V48174606,200,2024,C00279,0.0
R12310226,200,2024,C00255,3257183.0
R12310226,200,2024,C00500,1000.0
R12310226,200,2024,C00032,5000.0
R12310226,200,2024,C00033,4885774.5
R12310226,200,2024,C00195,0.0
R12310226,200,2024,C00296,0.0
R12310226,200,2024,C00279,0.0
R60028002,200,2024,C00255,23112315.0
R60028002,200,2024,C00500,3466847.25
R60028002,200,2024,C00032,2311231.5
R60028002,200,2024,C00033,34668472.5
R60028002,200,2024,C00195,9244926.0
R60028002,200,2024,C00296,462246.3
R60028002,200,2024,C00279,0.0
U40072939,200,2024,C00255,26899300.0
U40072939,200,2024,C00500,4034895.0
U40072939,200,2024,C00032,2689930.0
U40072939,200,2024,C00033,40348950.0
U40072939,200,2024,C00195,10759720.0
U40072939,200,2024,C00296,537986.0
U40072939,200,2024,C00279,0.0
R41154021,200,2024,C00255,44267000.0
R41154021,200,2024,C00500,6640050.0
R41154021,200,2024,C00032,4426700.0
R41154021,200,2024,C00033,66400500.0
R41154021,200,2024,C00195,17706800.0
R41154021,200,2024,C00296,885340.0
R41154021,200,2024,C00279,2213350.0
Q73995860,200,2024,C00255,39962638.0
Q73995860,200,2024,C00500,5994395.7
Q73995860,200,2024,C00032,3996263.8000000003
Q73995860,200,2024,C00033,59943957.0
Q73995860,200,2024,C00195,15985055.2
Q73995860,200,2024,C00296,799252.76
Q73995860,200,2024,C00279,0.0
N54618734,200,2024,C00255,2270874.0
N54618734,200,2024,C00500,340631.1
N54618734,200,2024,C00032,227087.40000000002
N54618734,200,2024,C00033,3406311.0
N54618734,200,2024,C00195,908349.6
N54618734,200,2024,C00296,45417.48
N54618734,200,2024,C00279,0.0
C22802899,200,2024,C00255,30622576.0
C22802899,200,2024,C00500,1000.0
C22802899,200,2024,C00032,5000.0
C22802899,200,2024,C00033,45933864.0
C22802899,200,2024,C00195,0.0
C22802899,200,2024,C00296,0.0
C22802899,200,2024,C00279,0.0
G75741381,200,2024,C00255,45985294.0
G75741381,200,2024,C00500,6897794.1
G75741381,200,2024,C00032,4598529.4
G75741381,200,2024,C00033,68977941.0
G75741381,200,2024,C00195,18394117.599999998
G75741381,200,2024,C00296,919705.88
G75741381,200,2024,C00279,0.0
C28969067,200,2024,C00255,10765760.0
C28969067,200,2024,C00500,1614864.0
C28969067,200,2024,C00032,1076576.0
C28969067,200,2024,C00033,16148640.0
C28969067,200,2024,C00195,4306304.0
C28969067,200,2024,C00296,215315.2
C28969067,200,2024,C00279,538288.0
V80250319,200,2024,C00255,21141276.0
V80250319,200,2024,C00500,3171191.4
V80250319,200,2024,C00032,2114127.6
V80250319,200,2024,C00033,31711914.0
V80250319,200,2024,C00195,8456510.4
V80250319,200,2024,C00296,422825.52
V80250319,200,2024,C00279,0.0
B76225408,200,2024,C00255,31666918.0
B76225408,200,2024,C00500,4750037.7
B76225408,200,2024,C00032,3166691.8000000003
B76225408,200,2024,C00033,47500377.0
B76225408,200,2024,C00195,12666767.2
B76225408,200,2024,C00296,633338.36
B76225408,200,2024,C00279,1583345.9000000001
S51802776,200,2024,C00255,32047093.0
S51802776,200,2024,C00500,4807063.95
S51802776,200,2024,C00032,3204709.3000000003
S51802776,200,2024,C00033,48070639.5
S51802776,200,2024,C00195,12818837.2
S51802776,200,2024,C00296,640941.86
S51802776,200,2024,C00279,1602354.6500000001
E14900250,200,2024,C00255,18396347.0
E14900250,200,2024,C00500,2759452.05
E14900250,200,2024,C00032,1839634.7000000002
E14900250,200,2024,C00033,27594520.5
E14900250,200,2024,C00195,7358538.8
E14900250,200,2024,C00296,367926.94
E14900250,200,2024,C00279,919817.3500000001
S10747830,200,2024,C00255,18790886.0
S10747830,200,2024,C00500,2818632.9
S10747830,200,2024,C00032,1879088.6
S10747830,200,2024,C00033,28186329.0
S10747830,200,2024,C00195,7516354.4
S10747830,200,2024,C00296,375817.72000000003
S10747830,200,2024,C00279,939544.3
G85485324,200,2024,C00255,48848516.0
G85485324,200,2024,C00500,1000.0
G85485324,200,2024,C00032,5000.0
G85485324,200,2024,C00033,73272774.0
G85485324,200,2024,C00195,0.0
G85485324,200,2024,C00296,0.0
G85485324,200,2024,C00279,0.0
V52012319,200,2024,C00255,46957013.0
V52012319,200,2024,C00500,7043551.95
V52012319,200,2024,C00032,4695701.3
V52012319,200,2024,C00033,70435519.5
V52012319,200,2024,C00195,18782805.2
V52012319,200,2024,C00296,939140.26
V52012319,200,2024,C00279,0.0
P71924305,200,2024,C00255,3905418.0
